train_loss,val_loss,train_acc,val_acc
0.6801485315623207,0.4623012270276058,0.7304026453997277,0.8231173380035026
0.45472198189104884,0.40616528045275163,0.8348570317058938,0.8563922942206655
0.34803098658716786,0.38426640290512515,0.8683135576736044,0.8546409807355516
0.2949541272025608,0.2708603735041076,0.8924333787200933,0.9071803852889667
0.2639461808215317,0.1959114286089528,0.9031316864423264,0.9281961471103327
0.21910981496839851,0.23375718285135547,0.9233612137716397,0.9089316987740805
0.2083984055719216,0.16495691252882133,0.9264734487453803,0.9404553415061296
0.15262156967243964,0.12695882334365735,0.9482590935615639,0.9614711033274956
0.13110159384766062,0.10909907108795831,0.9577903131686443,0.9702276707530648
0.12826170048849797,0.11329063908857556,0.9560396809959152,0.9597197898423818
0.1153789807232037,0.11279309843707627,0.9616806068858199,0.9562171628721541
0.11582984356907086,0.10074406472114673,0.9585683719120793,0.9667250437828371
0.11148500182075136,0.10736405285770129,0.9597354600272321,0.9737302977232924
0.10596531664924014,0.10585897910407045,0.9645983271737016,0.9597197898423818
0.09981006681679971,0.10566450526282165,0.9663489593464306,0.9614711033274956
0.09861486548718382,0.09295031360485925,0.9675160474615834,0.9649737302977233
0.09789205110796553,0.09922712244054273,0.9675160474615834,0.9649737302977233
0.09455794849021962,0.0951748305830563,0.9688776502625949,0.9649737302977233
0.09616384441328289,0.09864126218910184,0.9675160474615834,0.968476357267951
0.0913032391114913,0.09525738298997362,0.971406341178759,0.9614711033274956
0.10039344729819064,0.11057912577889638,0.9667379887181482,0.9649737302977233
0.09144356858983065,0.09843753451797883,0.9710173118070414,0.9719789842381786
0.0961238778395728,0.09096627255115534,0.9692666796343123,0.9737302977232924
0.09223164066178131,0.11000174800694093,0.9700447383777475,0.9614711033274956
0.091719244215315,0.09713742502307725,0.9682941062050184,0.9544658493870403
0.0947105919391908,0.10993304521810987,0.9684886208908773,0.9667250437828371
0.09424008342385454,0.09449713357484486,0.9692666796343123,0.9702276707530648
0.09469391378916277,0.1074453638099956,0.9706282824353238,0.9614711033274956
0.08842603873227431,0.0904740532256676,0.9692666796343123,0.9702276707530648
0.0978164566157973,0.09694161345683129,0.967905076833301,0.9702276707530648
0.09161289383078845,0.09138877551526406,0.9702392530636063,0.968476357267951
0.10197037191758289,0.08778723072254094,0.9618751215716786,0.9667250437828371
0.08929666320281927,0.10153904819498964,0.9696557090060299,0.9614711033274956
0.0903252001414849,0.11032988335904641,0.9702392530636063,0.9719789842381786
0.09666466873818115,0.10378206779629044,0.9680995915191597,0.9597197898423818
0.08941866890497417,0.0871464802301285,0.9712118264929002,0.9719789842381786
0.09259448424807737,0.10246212286271168,0.9690721649484536,0.9702276707530648
0.09486133993784988,0.0954695903400902,0.9680995915191597,0.9702276707530648
0.09110758968017904,0.11171499583641827,0.9696557090060299,0.9597197898423818
0.0876661393805205,0.11031364820466985,0.9721843999221941,0.9632224168126094
