train_loss,val_loss,train_acc,val_acc
0.8607378890138265,1.3641698195512575,0.6485119626531803,0.4938704028021016
0.7082749198577998,0.8273994560417068,0.7198988523633534,0.6725043782837128
0.6508269412140512,0.853791541059464,0.7403228943785256,0.6287215411558669
0.6147518582878305,0.6034073329639936,0.7615249951371329,0.7215411558669002
0.5816638946034662,1.0201745099027604,0.7772806846916942,0.6567425569176882
0.5439593202755669,0.5188693177679166,0.7930363742462556,0.7985989492119089
0.5109539701360786,0.9016544527640067,0.8049017700836413,0.660245183887916
0.45296544162384433,0.34199760684616304,0.8255203267846722,0.8686514886164624
0.4336193633714879,0.3753730132784401,0.8401089282240809,0.8458844133099825
0.4174416804795969,0.3371644978869817,0.8469169422291383,0.8774080560420315
0.4082264626183832,0.33694128746952984,0.8473059716008559,0.8756567425569177
0.4144111570275913,0.3744073923540199,0.8438047072553978,0.8704028021015762
0.3946253277870079,0.31806872020460886,0.8539194709200545,0.8914185639229422
0.38242413570527967,0.349107111919991,0.859754911495818,0.8686514886164624
0.3847084351491195,0.3165548516342811,0.8556701030927835,0.8704028021015762
0.373977902623796,0.2958358777279194,0.8634506905271347,0.8809106830122592
0.38993733039604417,0.3070814656762442,0.8589768527523828,0.8879159369527145
0.36676232618212906,0.29781150635194864,0.8628671464695584,0.8896672504378283
0.36771905550903855,0.2918024332949243,0.8698696751604746,0.882661996497373
0.3731320289218502,0.30065507354335486,0.8607274849251119,0.8914185639229422
0.3726801285134334,0.3104205155017706,0.8648122933281462,0.8791593695271454
0.377891703005362,0.2988005730922084,0.8624781170978408,0.8896672504378283
0.36412200710231335,0.3071673134840934,0.8640342345847112,0.882661996497373
0.37121288290841875,0.3043327228722347,0.8630616611554173,0.8861646234676007
0.3803247933697547,0.3026473820209503,0.8628671464695584,0.8914185639229422
0.36080406571125573,0.3102514199951693,0.8630616611554173,0.8774080560420315
0.3774061728413062,0.2929061299447629,0.8628671464695584,0.8844133099824869
0.3709817818921959,0.31165489867564466,0.8646177786422875,0.8791593695271454
0.35952899896479423,0.3012202839822151,0.8694806457887571,0.8896672504378283
0.38005253467966066,0.2963824588968541,0.8580042793230889,0.8931698774080561
0.3674020408842031,0.30361789955566726,0.8648122933281462,0.8861646234676007
0.3624064054581424,0.3001230590815302,0.8665629255008753,0.8914185639229422
0.36278003499424893,0.31300379244542165,0.8681190429877456,0.8774080560420315
0.3722107061452148,0.3015503129691877,0.8622836024119821,0.882661996497373
0.370572741345032,0.30600173794868324,0.8652013226998638,0.8809106830122592
0.378104319242716,0.2942013825092549,0.8609219996109706,0.8984238178633975
0.3663464819230219,0.3082845430762463,0.8683135576736044,0.8809106830122592
0.3555300136445863,0.3161283551394,0.8692861311028983,0.8809106830122592
0.3755135222750632,0.29297233277674106,0.860532970239253,0.8949211908931699
0.37995663004681146,0.30310434504899797,0.8603384555533943,0.8931698774080561
0.37286382244037203,0.3035881060017387,0.8634506905271347,0.8896672504378283
0.3736388225472871,0.2941948261549093,0.8653958373857227,0.8914185639229422
0.37372376362977383,0.31121166658485,0.8661738961291577,0.882661996497373
0.37358621475854703,0.30134667589242736,0.8595603968099591,0.8931698774080561
0.37755950728271565,0.2996015710505003,0.859754911495818,0.8896672504378283
0.36252785075663874,0.3066811864305085,0.8657848667574402,0.8861646234676007
0.35721421940007625,0.2981927663140038,0.8681190429877456,0.8844133099824869
0.374242845606048,0.3039414566630031,0.8628671464695584,0.8861646234676007
0.36999593358331095,0.29488279635246495,0.8653958373857227,0.8931698774080561
0.3724706349751291,0.29379925452786027,0.8665629255008753,0.8896672504378283
0.3619535993599887,0.32123247916351894,0.8688971017311807,0.8739054290718039
0.37718714384387103,0.3062552695412143,0.8648122933281462,0.8844133099824869
0.3787855646404351,0.3030511152827802,0.8572262205796538,0.8896672504378283
0.36641618597254727,0.30436086628566483,0.8685080723594631,0.8756567425569177
0.3802341099432113,0.2946915460290508,0.8581987940089477,0.882661996497373
0.3764344803486045,0.31886996472362045,0.8599494261816767,0.8809106830122592
0.36358421099508254,0.30273618370346767,0.8655903520715814,0.8844133099824869
0.363634138603754,0.3056119289216561,0.865979381443299,0.8879159369527145
0.3666332417820428,0.29902430032681665,0.8667574401867341,0.8949211908931699
0.3664762683993901,0.29721607708889214,0.8655903520715814,0.8896672504378283
0.3822440689951732,0.2941005044142127,0.8546975296634896,0.8949211908931699
0.3662975218318775,0.3076090242733262,0.8650068080140051,0.8844133099824869
0.3751770689129899,0.3007001828813302,0.859754911495818,0.8844133099824869
0.37995616696590906,0.31417436876877386,0.8583933086948065,0.882661996497373
0.3678333645107171,0.3097905449164728,0.863256175841276,0.8914185639229422
0.379321472534895,0.3022634794645259,0.8609219996109706,0.8984238178633975
0.38310225898944505,0.298960114214341,0.8589768527523828,0.8844133099824869
0.3698512076305476,0.3029215041215282,0.8640342345847112,0.8861646234676007
0.35638561313821515,0.30239632420385365,0.867730013616028,0.8861646234676007
0.3723840103077995,0.29586718258841027,0.8617000583544058,0.8844133099824869
0.371996658410898,0.3079860071584765,0.8626726317836997,0.8914185639229422
0.366142185478446,0.3021091861868907,0.8667574401867341,0.8914185639229422
0.36157615521936837,0.309831493372675,0.8671464695584516,0.882661996497373
0.37191832662092483,0.3121914449694278,0.8648122933281462,0.8756567425569177
0.3671021278881651,0.30555971235610974,0.8669519548725929,0.8756567425569177
0.37680907154293103,0.3139719737599067,0.857031705893795,0.8774080560420315
0.3649285134870796,0.2931973719920461,0.8648122933281462,0.8984238178633975
0.3789020427190198,0.300290661575289,0.8622836024119821,0.8861646234676007
0.3717527499785105,0.3143253455333242,0.8574207352655125,0.8756567425569177
0.3753887814344819,0.2982341065193851,0.8591713674382416,0.8896672504378283
0.362469949968778,0.2932244048122767,0.863256175841276,0.8966725043782837
0.37339673025370157,0.3079872772280264,0.858782338066524,0.8791593695271454
0.36582792819160775,0.29956832209735745,0.8620890877261234,0.8896672504378283
0.36480914361512606,0.3100776085711611,0.8620890877261234,0.882661996497373
0.3623627492644587,0.30466865731204246,0.8679245283018868,0.8896672504378283
0.37410843745671085,0.2963638664753341,0.8642287492705699,0.8896672504378283
0.3778499098829063,0.30281201464282237,0.8634506905271347,0.8861646234676007
0.3652426011945876,0.30003365065295723,0.8665629255008753,0.8809106830122592
0.3736815766163824,0.30576071680740385,0.8644232639564287,0.8879159369527145
0.3766133355053221,0.31193887200956794,0.8653958373857227,0.8809106830122592
0.3615489148996239,0.30292144409933774,0.8679245283018868,0.8861646234676007
0.37969281172107755,0.2724258518678294,0.8591713674382416,0.9019264448336253
0.35789391920158914,0.3120697699682934,0.8714257926473449,0.882661996497373
0.36885190186299277,0.3027904477303166,0.8673409842443105,0.8809106830122592
0.3738120135294512,0.30043594314734695,0.8648122933281462,0.8844133099824869
0.3596996409295714,0.3073859193905431,0.8696751604746158,0.8879159369527145
0.36894055369113166,0.2964426613104531,0.8640342345847112,0.8966725043782837
0.371022428248416,0.29984261964540765,0.8652013226998638,0.882661996497373
0.3659730499483133,0.29893198217903044,0.8650068080140051,0.8861646234676007
0.3699716794667043,0.3155919876595512,0.8615055436685469,0.8686514886164624
0.3733729861388293,0.31091472660493097,0.865979381443299,0.8809106830122592
