train_loss,val_loss,train_acc,val_acc
0.8309454054388177,0.6916460603632151,0.6644621668936005,0.712784588441331
0.7132326820392456,2.1545264604003957,0.7197043376774946,0.4903677758318739
0.6805584463157721,1.0330620378829969,0.723011087337094,0.637478108581436
0.6418985437961943,1.0078492963167915,0.74440770278156,0.6654991243432574
0.6019330510738827,0.668584071608642,0.7665823769694612,0.7775831873905429
0.587228987321759,0.6216494079855402,0.7671659210270375,0.7373029772329247
0.5862022673392708,6.665085050145298,0.7790313168644233,0.29071803852889666
0.49153548679656034,0.4781708238212532,0.8163781365493095,0.8353765323992994
0.4676630424168573,0.4527746758402542,0.8251312974129547,0.8458844133099825
0.444262904975693,0.44134575911453433,0.8333009142190235,0.8231173380035026
0.4337132208497115,0.4176540119009135,0.8369966932503404,0.8458844133099825
0.4257273119355287,0.41270022879757523,0.8432211631978215,0.8458844133099825
0.4246544288107218,0.3857723490682458,0.8471114569149971,0.8633975481611208
0.41071589214285625,0.3914009054467056,0.8482785450301498,0.8546409807355516
0.3956851444397889,0.35921145171814334,0.8541139856059132,0.8704028021015762
0.3931708770824578,0.37011134196496887,0.8550865590352071,0.8598949211908932
0.39484510440767057,0.3721214662291331,0.8603384555533943,0.8686514886164624
0.3897555955210866,0.36246174693942695,0.8554755884069247,0.8739054290718039
0.3946051324209196,0.344214830841158,0.8508072359463139,0.8896672504378283
0.3954727872872812,0.3501681047646678,0.8537249562341956,0.8844133099824869
0.38280215664634304,0.35250682338106654,0.8640342345847112,0.8651488616462347
0.38234251356442556,0.359664127047968,0.8591713674382416,0.87215411558669
0.3801775125069647,0.3509449256280675,0.8642287492705699,0.8756567425569177
0.38984107285987263,0.3477052417559298,0.8562536471503599,0.8739054290718039
0.3924043122327553,0.36003266679426416,0.8539194709200545,0.8756567425569177
0.3833313838583652,0.36022070013704316,0.8611165142968294,0.87215411558669
0.3897905557263665,0.33712343592359806,0.8554755884069247,0.8669001751313485
0.3829103307231487,0.3742844947269627,0.8642287492705699,0.8598949211908932
0.37991956506773,0.3532413858561507,0.8622836024119821,0.8791593695271454
0.38141629886497347,0.36317317727985815,0.8622836024119821,0.8563922942206655
0.3798815941525396,0.3577519460546991,0.8603384555533943,0.8633975481611208
0.3870889138233984,0.358626596042446,0.8581987940089477,0.87215411558669
0.38904667740618526,0.3456569785829601,0.8620890877261234,0.87215411558669
0.37758486432292726,0.34382140941774364,0.8652013226998638,0.8756567425569177
0.3852230125168283,0.3470282875614701,0.8603384555533943,0.861646234676007
0.3775053411009153,0.36711068297434607,0.8611165142968294,0.8633975481611208
0.3833890646041031,0.3582000030945145,0.8595603968099591,0.8809106830122592
0.3773521633492303,0.3655873433982011,0.8580042793230889,0.8546409807355516
0.3769856006736028,0.338118729365895,0.8617000583544058,0.8756567425569177
